dataset_label,variant_label,dataset_root,scan_index,scan_file,hr_path,height,width,num_pixels,scan_mean_dS_rad,scan_std_dS_rad,scan_max_dS_rad
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,79,IN718_test_hr_y_block_268.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_268.npy,128,128,16384,0.007616044487804174,0.0022022067569196224,0.01716645434498787
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,80,IN718_test_hr_y_block_269.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_269.npy,128,128,16384,0.007607015315443277,0.0021872466895729303,0.013246762566268444
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,81,IN718_test_hr_y_block_281.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_281.npy,128,128,16384,0.007684509735554457,0.002837463514879346,0.013028992339968681
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,82,IN718_test_hr_y_block_29.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_29.npy,128,128,16384,0.007806744426488876,0.0023256377317011356,0.013514041900634766
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,83,IN718_test_hr_y_block_295.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_295.npy,128,128,16384,0.007922487333416939,0.002415671246126294,0.01358442846685648
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,84,IN718_test_hr_y_block_297.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_297.npy,128,128,16384,0.00777488062158227,0.0020757336169481277,0.012255781330168247
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,85,IN718_test_hr_y_block_301.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_301.npy,128,128,16384,0.00769474683329463,0.0023573599755764008,0.014451837167143822
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,86,IN718_test_hr_y_block_315.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_315.npy,128,128,16384,0.008388007991015911,0.0026994026266038418,0.01716645434498787
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,87,IN718_test_hr_y_block_318.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_318.npy,128,128,16384,0.00799943320453167,0.002381911501288414,0.012918730266392231
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,88,IN718_test_hr_y_block_322.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_322.npy,128,128,16384,0.008152916096150875,0.0025396919809281826,0.014451837167143822
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,89,IN718_test_hr_y_block_324.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_324.npy,128,128,16384,0.00770551385357976,0.0025503525976091623,0.01697089709341526
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,90,IN718_test_hr_y_block_328.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_328.npy,128,128,16384,0.007248029112815857,0.002002042718231678,0.012314003892242908
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,91,IN718_test_hr_y_block_373.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_373.npy,128,128,16384,0.007549094036221504,0.002924468368291855,0.013879588805139065
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,92,IN718_test_hr_y_block_375.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_375.npy,128,128,16384,0.007494169753044844,0.002218151930719614,0.015238793566823006
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,93,IN718_test_hr_y_block_38.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_38.npy,128,128,16384,0.0070194341242313385,0.0022129130084067583,0.01263886783272028
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,94,IN718_test_hr_y_block_407.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_407.npy,128,128,16384,0.008097721263766289,0.002197910798713565,0.015238793566823006
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,95,IN718_test_hr_y_block_52.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_52.npy,128,128,16384,0.00760160805657506,0.002363514620810747,0.012955588288605213
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,96,IN718_test_hr_y_block_56.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_56.npy,128,128,16384,0.007840875536203384,0.0018895239336416125,0.01244879886507988
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,97,IN718_test_hr_y_block_63.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_63.npy,128,128,16384,0.005427376367151737,0.0031212028115987778,0.011940466240048409
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,98,IN718_test_hr_y_block_68.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_y_block_68.npy,128,128,16384,0.0067169442772865295,0.002712154993787408,0.014235752634704113
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,99,IN718_test_hr_z_block_11.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_11.npy,128,128,16384,0.008002578280866146,0.0021103082690387964,0.013010679744184017
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,100,IN718_test_hr_z_block_117.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_117.npy,128,128,16384,0.007411291357129812,0.0020824873354285955,0.013246762566268444
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,101,IN718_test_hr_z_block_125.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_125.npy,128,128,16384,0.008141422644257545,0.0020413303282111883,0.013047277927398682
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,102,IN718_test_hr_z_block_144.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_144.npy,128,128,16384,0.007067466154694557,0.0027916021645069122,0.01213849801570177
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,103,IN718_test_hr_z_block_155.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_155.npy,128,128,16384,0.007522843778133392,0.0020245404448360205,0.013083774596452713
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,104,IN718_test_hr_z_block_158.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_158.npy,128,128,16384,0.00846792571246624,0.001980943139642477,0.012391208671033382
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,105,IN718_test_hr_z_block_167.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_167.npy,128,128,16384,0.007270318455994129,0.0026152492500841618,0.012506122700870037
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,106,IN718_test_hr_z_block_189.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_189.npy,128,128,16384,0.007672455161809921,0.0022342924494296312,0.01694277673959732
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,107,IN718_test_hr_z_block_191.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_191.npy,128,128,16384,0.0081127705052495,0.0022756331600248814,0.012844696640968323
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,108,IN718_test_hr_z_block_196.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_196.npy,128,128,16384,0.007969789206981659,0.0026449859142303467,0.016194501891732216
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,109,IN718_test_hr_z_block_198.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_198.npy,128,128,16384,0.007833465933799744,0.0027919586282223463,0.01660161092877388
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,110,IN718_test_hr_z_block_223.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_223.npy,128,128,16384,0.00807449035346508,0.0024400842376053333,0.012844696640968323
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,111,IN718_test_hr_z_block_238.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_238.npy,128,128,16384,0.00698514562100172,0.0028198554646223783,0.01663030870258808
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,112,IN718_test_hr_z_block_243.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_243.npy,128,128,16384,0.006854933220893145,0.002639258513227105,0.016194501891732216
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,113,IN718_test_hr_z_block_25.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_25.npy,128,128,16384,0.007695426233112812,0.0023069519083946943,0.014794230461120605
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,114,IN718_test_hr_z_block_255.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_255.npy,128,128,16384,0.006795015186071396,0.0024767338763922453,0.01694277673959732
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,115,IN718_test_hr_z_block_261.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_261.npy,128,128,16384,0.007004769518971443,0.002202794421464205,0.012544193305075169
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,116,IN718_test_hr_z_block_271.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_271.npy,128,128,16384,0.006693507544696331,0.0021393639035522938,0.012391208671033382
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,117,IN718_test_hr_z_block_282.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_282.npy,128,128,16384,0.0076204934157431126,0.002160836011171341,0.01418541930615902
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,118,IN718_test_hr_z_block_30.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_30.npy,128,128,16384,0.007213733159005642,0.0024881791323423386,0.013083774596452713
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,119,IN718_test_hr_z_block_345.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_345.npy,128,128,16384,0.007821033708751202,0.0022637329529970884,0.01418541930615902
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,120,IN718_test_hr_z_block_349.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_349.npy,128,128,16384,0.007632986642420292,0.0030123707838356495,0.015128877945244312
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,121,IN718_test_hr_z_block_353.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_353.npy,128,128,16384,0.00829924363642931,0.002226121723651886,0.0165728610008955
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,122,IN718_test_hr_z_block_356.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_356.npy,128,128,16384,0.007147184573113918,0.003337075235322118,0.01418541930615902
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,123,IN718_test_hr_z_block_376.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_376.npy,128,128,16384,0.00829334743320942,0.0023125261068344116,0.0165728610008955
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,124,IN718_test_hr_z_block_385.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_385.npy,128,128,16384,0.008584585040807724,0.0024707538541406393,0.013028992339968681
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,125,IN718_test_hr_z_block_386.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_386.npy,128,128,16384,0.007220887579023838,0.0028947058599442244,0.013028992339968681
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,126,IN718_test_hr_z_block_415.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_415.npy,128,128,16384,0.00830038357526064,0.0020723689813166857,0.012992342002689838
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,127,IN718_test_hr_z_block_419.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_419.npy,128,128,16384,0.007109466008841991,0.002243489259853959,0.012563184835016727
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,128,IN718_test_hr_z_block_421.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_421.npy,128,128,16384,0.008177194744348526,0.0020612948574125767,0.012992342002689838
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,129,IN718_test_hr_z_block_436.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_436.npy,128,128,16384,0.007655177265405655,0.002314420184120536,0.012732838280498981
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,130,IN718_test_hr_z_block_453.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_453.npy,128,128,16384,0.007467304822057486,0.0022656104993075132,0.013028992339968681
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,131,IN718_test_hr_z_block_458.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_458.npy,128,128,16384,0.007876246236264706,0.0024415834341198206,0.012695333920419216
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,132,IN718_test_hr_z_block_461.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_461.npy,128,128,16384,0.008798652328550816,0.0024700171779841185,0.01716645434498787
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,133,IN718_test_hr_z_block_468.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_468.npy,128,128,16384,0.009091127663850784,0.0024702970404177904,0.01716645434498787
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,134,IN718_test_hr_z_block_474.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_474.npy,128,128,16384,0.0073470440693199635,0.00252349185757339,0.013047277927398682
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,135,IN718_test_hr_z_block_480.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_480.npy,128,128,16384,0.007765673100948334,0.0022606535349041224,0.012807518243789673
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,136,IN718_test_hr_z_block_489.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_489.npy,128,128,16384,0.008371011354029179,0.0023798400070518255,0.012881766073405743
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,137,IN718_test_hr_z_block_490.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_490.npy,128,128,16384,0.007695966865867376,0.002803738694638014,0.014794230461120605
IN718 (FCC),LUT lookup only (no refinement),/data/home/umang/Materials/Materials_data_mount/datasets/IN718,138,IN718_test_hr_z_block_497.npy,/data/home/umang/Materials/Materials_data_mount/datasets/IN718/Test/HR_Data/IN718_test_hr_z_block_497.npy,128,128,16384,0.008090145885944366,0.002368074841797352,0.014794230461120605
